date,tmin,tmax,prcp,wdir,wspd,pres
2020-03-09,9.4,20.4,0.0,57.0,15.5,1026.2
2020-03-10,11.4,20.9,0.0,49.0,13.8,1022.7
2020-03-11,11.6,25.1,0.0,262.0,11.3,1019.2
2020-03-12,10.4,22.4,0.0,284.0,8.8,1019.3
2020-03-13,15.4,20.4,0.0,332.0,12.8,1018.9
2020-03-14,15.8,20.2,0.0,12.0,13.4,1017.8
2020-03-15,15.6,20.4,0.0,346.0,12.3,1015.8
2020-03-16,13.8,16.9,0.0,7.0,20.4,1018.3
2020-03-17,9.7,17.9,0.0,296.0,14.4,1016.5
2020-03-18,10.7,18.1,0.3,294.0,12.4,1013.1
2020-03-19,14.0,20.0,0.0,277.0,12.0,1010.4
2020-03-20,13.7,21.4,0.5,273.0,15.5,1013.0
2020-03-21,11.4,18.8,0.3,263.0,19.8,1015.9
2020-03-22,12.4,18.7,7.6,247.0,13.7,1012.9
2020-03-23,9.4,18.6,0.0,56.0,16.2,1009.0
2020-03-24,15.1,20.4,0.8,349.0,16.0,1008.0
2020-03-25,11.4,20.4,0.0,331.0,14.7,1013.8
2020-03-26,11.3,20.8,0.0,49.0,14.8,1013.2
2020-03-27,14.9,20.4,0.0,27.0,12.2,1011.2
2020-03-28,11.7,19.4,2.0,2.0,12.9,1014.7
2020-03-29,10.1,20.1,0.0,313.0,11.3,1017.7
2020-03-30,8.9,20.6,0.0,255.0,14.6,1012.2
2020-03-31,15.4,20.6,2.3,252.0,23.6,1009.0
2020-04-01,14.1,19.4,2.0,262.0,14.5,1014.6
2020-04-02,12.1,18.8,2.8,283.0,15.1,1016.2
2020-04-03,10.2,20.1,0.0,61.0,16.6,1012.7
2020-04-04,14.9,22.3,0.0,291.0,12.3,1010.9
2020-04-05,14.1,23.0,0.0,261.0,15.8,1016.5
2020-04-06,17.7,22.5,0.0,301.0,13.5,1020.1
2020-04-07,16.2,21.9,0.0,39.0,15.9,1020.6
2020-04-08,17.2,23.2,0.0,10.0,11.1,1018.4
2020-04-09,17.4,21.9,0.0,326.0,13.6,1018.0
2020-04-10,17.4,21.5,0.0,9.0,18.4,1018.7
2020-04-11,17.1,21.5,0.0,348.0,15.1,1016.0
2020-04-12,16.5,20.7,0.0,308.0,13.8,1013.2
2020-04-13,16.4,21.1,6.9,291.0,16.3,1010.9
2020-04-14,14.4,21.9,0.0,241.0,17.8,1012.8
2020-04-15,15.3,22.2,0.5,248.0,18.3,1012.7
2020-04-16,13.3,24.5,0.0,250.0,17.6,1015.3
2020-04-17,15.0,22.4,0.0,306.0,17.4,1014.9
2020-04-18,17.4,21.5,0.0,10.0,15.8,1012.9
2020-04-19,17.4,21.4,0.0,335.0,19.6,1015.0
2020-04-20,13.5,21.4,2.3,271.0,20.0,1016.9
2020-04-21,12.3,20.2,5.6,271.0,22.2,1017.1
2020-04-22,12.3,21.1,0.0,2.0,16.5,1017.2
2020-04-23,15.1,20.0,0.0,32.0,13.7,1013.1
2020-04-24,16.6,22.0,0.0,326.0,16.6,1010.3
2020-04-25,15.3,20.4,44.7,312.0,15.1,1014.9
2020-04-26,12.4,20.7,0.0,316.0,12.9,1016.3
2020-04-27,12.8,22.1,0.0,283.0,13.1,1016.4
2020-04-28,15.9,22.4,0.0,288.0,13.0,1018.5
2020-04-29,16.0,21.4,0.3,21.0,17.2,1021.8
2020-04-30,13.8,21.7,0.0,42.0,17.7,1022.4
2020-05-01,16.4,22.4,0.0,52.0,19.4,1022.3
2020-05-02,16.7,23.7,0.0,48.0,16.4,1019.2
2020-05-03,17.2,35.8,0.0,343.0,11.8,1012.7
2020-05-04,18.8,23.8,0.0,306.0,15.8,1015.1
2020-05-05,18.7,23.2,0.0,33.0,16.4,1017.2
2020-05-06,17.3,21.8,0.0,36.0,20.0,1015.6
2020-05-07,18.1,23.8,0.0,296.0,15.5,1013.3
2020-05-08,18.8,22.4,0.0,322.0,16.5,1016.1
2020-05-09,15.5,22.4,0.0,291.0,16.5,1016.3
2020-05-10,17.2,22.5,2.3,285.0,15.8,1015.9
2020-05-11,16.0,24.1,0.0,272.0,16.2,1014.6
2020-05-12,16.7,23.0,0.0,274.0,22.3,1011.9
2020-05-13,15.4,22.9,6.1,240.0,17.5,1010.0
2020-05-14,13.9,20.3,12.7,238.0,22.2,1010.2
2020-05-15,14.7,20.8,22.6,242.0,19.5,1011.2
2020-05-16,15.5,20.9,0.0,328.0,12.8,1016.3
2020-05-17,15.1,22.0,0.0,56.0,16.8,1020.3
2020-05-18,16.0,24.4,0.0,44.0,16.5,1020.3
2020-05-19,18.2,26.1,0.0,28.0,12.6,1017.1
2020-05-20,19.0,24.4,0.0,13.0,16.4,1016.7
2020-05-21,18.8,23.6,0.0,13.0,17.4,1019.3
2020-05-22,19.0,25.0,0.0,11.0,13.9,1020.3
2020-05-23,18.4,27.6,0.0,354.0,12.4,1018.8
2020-05-24,18.8,28.9,0.0,344.0,11.2,1016.8
2020-05-25,20.2,28.5,0.0,303.0,12.1,1016.8
2020-05-26,20.2,26.0,0.0,284.0,13.9,1015.9
2020-05-27,18.8,25.4,0.0,295.0,11.1,1015.4
2020-05-28,19.7,24.6,0.0,287.0,11.5,1014.7
2020-05-29,19.2,24.9,0.0,283.0,13.1,1012.5
2020-05-30,18.3,24.8,0.0,286.0,14.3,1009.9
2020-05-31,20.1,27.1,0.0,255.0,19.5,1011.0
2020-06-01,19.3,25.4,0.0,299.0,14.8,1013.7
2020-06-02,17.6,25.4,0.0,7.0,15.1,1015.1
2020-06-03,19.7,25.0,0.0,25.0,13.8,1014.0
2020-06-04,19.2,26.3,0.0,291.0,15.4,1014.6
2020-06-05,17.0,25.5,0.0,1.0,13.4,1015.7
2020-06-06,19.9,28.9,0.0,331.0,16.7,1013.1
2020-06-07,20.6,25.5,0.5,282.0,18.7,1015.9
2020-06-08,19.4,23.9,1.5,350.0,16.1,1018.2
2020-06-09,17.1,23.9,2.0,355.0,14.7,1018.7
2020-06-10,19.3,24.4,0.0,357.0,15.5,1018.3
2020-06-11,19.2,24.0,0.0,327.0,14.9,1017.9
2020-06-12,17.7,24.7,0.0,272.0,18.5,1015.4
2020-06-13,17.9,25.2,0.0,336.0,17.0,1017.8
2020-06-14,16.7,25.1,0.0,34.0,17.4,1021.8
2020-06-15,18.7,24.7,0.0,41.0,19.2,1023.4
2020-06-16,19.8,24.6,0.0,25.0,17.1,1023.3
2020-06-17,19.9,25.0,0.0,33.0,18.0,1018.4
2020-06-18,20.0,24.5,0.0,4.0,20.9,1016.5
2020-06-19,19.7,24.4,0.0,12.0,20.1,1019.5
2020-06-20,19.6,26.0,0.0,16.0,19.1,1020.6
2020-06-21,19.8,26.4,0.0,12.0,19.3,1020.6
2020-06-22,20.6,26.1,0.0,321.0,16.4,1015.0
2020-06-23,21.4,25.5,0.0,265.0,20.7,1013.0
2020-06-24,21.4,25.8,0.0,277.0,18.2,1014.5
2020-06-25,21.4,25.0,0.0,312.0,16.6,1016.5
2020-06-26,20.4,24.6,0.0,354.0,19.4,1018.1
2020-06-27,19.7,24.9,0.0,12.0,19.4,1018.0
2020-06-28,20.7,25.4,0.0,9.0,18.2,1017.0
2020-06-29,19.7,26.0,0.0,344.0,16.5,1014.3
2020-06-30,21.2,26.1,0.0,319.0,16.1,1013.5
2020-07-01,17.4,25.4,0.0,7.0,16.3,1015.6
2020-07-02,21.4,25.9,0.0,7.0,18.1,1017.6
2020-07-03,20.7,25.9,0.0,19.0,19.9,1018.8
2020-07-04,19.6,26.4,0.0,6.0,16.3,1017.5
2020-07-05,22.1,28.4,0.0,10.0,12.9,1015.1
2020-07-06,19.4,30.9,0.0,31.0,13.4,1013.5
2020-07-07,21.8,35.5,0.0,35.0,11.7,1011.5
2020-07-08,22.8,26.4,0.0,329.0,15.0,1014.7
2020-07-09,20.8,25.5,0.0,12.0,16.8,1016.3
2020-07-10,20.8,26.7,0.0,18.0,16.6,1012.9
2020-07-11,21.2,27.8,0.0,338.0,13.9,1010.6
